run,split,step,metric,value
Vanilla GRPO,train,1,total_reward,0.22984871031746032
Vanilla GRPO,train,1,total_reward_std,0.39952677045943985
Vanilla GRPO,train,1,em,0.203125
Vanilla GRPO,train,1,f1,0.25657242063492064
Vanilla GRPO,train,1,valid_answer,0.5703125
Vanilla GRPO,train,1,search_count,1.2265625
Vanilla GRPO,train,1,multi_search,0.1875
Vanilla GRPO,train,1,zero_variance_group_ratio,0.625
Vanilla GRPO,train,1,trajectory_count,128.0
Vanilla GRPO,train,1,group_count,32.0
Vanilla GRPO,train,1,actor/entropy,0.22571036219596863
Vanilla GRPO,train,1,actor/pg_clipfrac,0.0
Vanilla GRPO,train,1,actor/ppo_kl,0.0
Vanilla GRPO,train,1,actor/pg_clipfrac_lower,0.0
Vanilla GRPO,train,1,actor/kl_loss,0.0
Vanilla GRPO,train,1,actor/kl_coef,0.0010000000000000005
Vanilla GRPO,train,1,actor/pg_loss,-5.093170329928398e-11
Vanilla GRPO,train,1,actor/grad_norm,2.835455894470215
Vanilla GRPO,train,1,perf/mfu/actor,0.0
Vanilla GRPO,train,1,perf/max_memory_allocated_gb,61.62255668640137
Vanilla GRPO,train,1,perf/max_memory_reserved_gb,70.55078125
Vanilla GRPO,train,1,perf/cpu_memory_used_gb,206.42617416381836
Vanilla GRPO,train,1,actor/lr,1e-06
Vanilla GRPO,train,1,training/global_step,1.0
Vanilla GRPO,train,1,training/epoch,0.0
Vanilla GRPO,train,1,critic/score/mean,0.229848712682724
Vanilla GRPO,train,1,critic/score/max,1.0
Vanilla GRPO,train,1,critic/score/min,0.0
Vanilla GRPO,train,1,critic/rewards/mean,0.229848712682724
Vanilla GRPO,train,1,critic/rewards/max,1.0
Vanilla GRPO,train,1,critic/rewards/min,0.0
Vanilla GRPO,train,1,critic/true_reward/mean,0.229848712682724
Vanilla GRPO,train,1,critic/true_reward/max,1.0
Vanilla GRPO,train,1,critic/true_reward/min,0.0
Vanilla GRPO,train,1,critic/advantages/max,1.4999970197677612
Vanilla GRPO,train,1,critic/advantages/min,-1.4999970197677612
Vanilla GRPO,train,1,critic/advantages/mean,-0.4045356214046478
Vanilla GRPO,train,1,critic/advantages/std,0.7395437359809875
Vanilla GRPO,train,1,critic/advantages/abs_mean,0.7682700753211975
Vanilla GRPO,train,1,critic/advantages/extreme_count,0.0
Vanilla GRPO,train,1,critic/advantages/abs_max,1.4999970197677612
Vanilla GRPO,train,1,critic/returns/max,1.4999970197677612
Vanilla GRPO,train,1,critic/returns/min,-1.4999970197677612
Vanilla GRPO,train,1,critic/returns/mean,-0.4045356214046478
Vanilla GRPO,train,1,response_length/mean,559.15625
Vanilla GRPO,train,1,response_length/max,1024.0
Vanilla GRPO,train,1,response_length/min,130.0
Vanilla GRPO,train,1,response_length/clip_ratio,0.2734375
Vanilla GRPO,train,1,response_length_non_aborted/mean,559.15625
Vanilla GRPO,train,1,response_length_non_aborted/max,1024.0
Vanilla GRPO,train,1,response_length_non_aborted/min,130.0
Vanilla GRPO,train,1,response_length_non_aborted/clip_ratio,0.2734375
Vanilla GRPO,train,1,response/aborted_ratio,0.0
Vanilla GRPO,train,1,prompt_length/mean,356.8125
Vanilla GRPO,train,1,prompt_length/max,393.0
Vanilla GRPO,train,1,prompt_length/min,343.0
Vanilla GRPO,train,1,prompt_length/clip_ratio,0.0
Vanilla GRPO,train,1,num_turns/min,4.0
Vanilla GRPO,train,1,num_turns/max,8.0
Vanilla GRPO,train,1,num_turns/mean,4.453125
Vanilla GRPO,train,1,timing_s/start_profile,8.261948823928833e-05
Vanilla GRPO,train,1,timing_s/agent_loop/generate_sequences/min,2.1237604739144444
Vanilla GRPO,train,1,timing_s/agent_loop/generate_sequences/max,97.61284732539207
Vanilla GRPO,train,1,timing_s/agent_loop/generate_sequences/mean,29.044712062939652
Vanilla GRPO,train,1,timing_s/agent_loop/tool_calls/min,0.000864250585436821
Vanilla GRPO,train,1,timing_s/agent_loop/tool_calls/max,0.013150408864021301
Vanilla GRPO,train,1,timing_s/agent_loop/tool_calls/mean,0.0031650077216909267
Vanilla GRPO,train,1,timing_s/agent_loop/slowest/generate_sequences,97.61284732539207
Vanilla GRPO,train,1,timing_s/agent_loop/slowest/tool_calls,0.0010883398354053497
Vanilla GRPO,train,1,timing_s/agent_loop/slowest/prompt_length,352.0
Vanilla GRPO,train,1,timing_s/agent_loop/slowest/response_length,1024.0
Vanilla GRPO,train,1,timing_s/gen,120.01105169206858
Vanilla GRPO,train,1,timing_s/reward,0.1060352548956871
Vanilla GRPO,train,1,timing_s/old_log_prob,131.07263925205916
Vanilla GRPO,train,1,timing_s/ref,186.79788051731884
Vanilla GRPO,train,1,timing_s/adv,0.009135079570114613
Vanilla GRPO,train,1,timing_s/update_actor,550.9047413319349
Vanilla GRPO,train,1,timing_s/dump_rollout_generations,0.14977763313800097
Vanilla GRPO,train,1,timing_s/step,989.1400031922385
Vanilla GRPO,train,1,timing_s/stop_profile,9.147729724645615e-05
Vanilla GRPO,train,1,timing_per_token_ms/ref,1.5932404260970185
Vanilla GRPO,train,1,timing_per_token_ms/update_actor,4.698788350209264
Vanilla GRPO,train,1,timing_per_token_ms/adv,7.791511352491056e-05
Vanilla GRPO,train,1,timing_per_token_ms/gen,1.6767877339192503
Vanilla GRPO,train,1,perf/total_num_tokens,117244.0
Vanilla GRPO,train,1,perf/time_per_step,989.1400031922385
Vanilla GRPO,train,1,perf/throughput,29.63281224640091
Vanilla GRPO,train,2,total_reward,0.25833333333333336
Vanilla GRPO,train,2,total_reward_std,0.41202624309623775
Vanilla GRPO,train,2,em,0.2265625
Vanilla GRPO,train,2,f1,0.29010416666666666
Vanilla GRPO,train,2,valid_answer,0.59375
Vanilla GRPO,train,2,search_count,1.4296875
Vanilla GRPO,train,2,multi_search,0.34375
Vanilla GRPO,train,2,zero_variance_group_ratio,0.5625
Vanilla GRPO,train,2,trajectory_count,128.0
Vanilla GRPO,train,2,group_count,32.0
Vanilla GRPO,train,2,actor/entropy,0.1376783847808838
Vanilla GRPO,train,2,actor/pg_clipfrac,0.0
Vanilla GRPO,train,2,actor/ppo_kl,0.0
Vanilla GRPO,train,2,actor/pg_clipfrac_lower,0.0
Vanilla GRPO,train,2,actor/kl_loss,0.00012536215192993083
Vanilla GRPO,train,2,actor/kl_coef,0.0010000000000000005
Vanilla GRPO,train,2,actor/pg_loss,-1.0913936421275139e-10
Vanilla GRPO,train,2,actor/grad_norm,3.3555424213409424
Vanilla GRPO,train,2,perf/mfu/actor,0.0
Vanilla GRPO,train,2,perf/max_memory_allocated_gb,62.108633518218994
Vanilla GRPO,train,2,perf/max_memory_reserved_gb,70.55078125
Vanilla GRPO,train,2,perf/cpu_memory_used_gb,295.87364959716797
Vanilla GRPO,train,2,actor/lr,1e-06
Vanilla GRPO,train,2,training/global_step,2.0
Vanilla GRPO,train,2,training/epoch,0.0
Vanilla GRPO,train,2,critic/score/mean,0.25833332538604736
Vanilla GRPO,train,2,critic/score/max,1.0
Vanilla GRPO,train,2,critic/score/min,0.0
Vanilla GRPO,train,2,critic/rewards/mean,0.25833332538604736
Vanilla GRPO,train,2,critic/rewards/max,1.0
Vanilla GRPO,train,2,critic/rewards/min,0.0
Vanilla GRPO,train,2,critic/true_reward/mean,0.25833332538604736
Vanilla GRPO,train,2,critic/true_reward/max,1.0
Vanilla GRPO,train,2,critic/true_reward/min,0.0
Vanilla GRPO,train,2,critic/advantages/max,1.4999970197677612
Vanilla GRPO,train,2,critic/advantages/min,-1.4999970197677612
Vanilla GRPO,train,2,critic/advantages/mean,-0.46010541915893555
Vanilla GRPO,train,2,critic/advantages/std,0.8599419593811035
Vanilla GRPO,train,2,critic/advantages/abs_mean,0.9247401356697083
Vanilla GRPO,train,2,critic/advantages/extreme_count,0.0
Vanilla GRPO,train,2,critic/advantages/abs_max,1.4999970197677612
Vanilla GRPO,train,2,critic/returns/max,1.4999970197677612
Vanilla GRPO,train,2,critic/returns/min,-1.4999970197677612
Vanilla GRPO,train,2,critic/returns/mean,-0.46010541915893555
Vanilla GRPO,train,2,response_length/mean,562.0859375
Vanilla GRPO,train,2,response_length/max,1024.0
Vanilla GRPO,train,2,response_length/min,155.0
Vanilla GRPO,train,2,response_length/clip_ratio,0.1953125
Vanilla GRPO,train,2,response_length_non_aborted/mean,562.0859375
Vanilla GRPO,train,2,response_length_non_aborted/max,1024.0
Vanilla GRPO,train,2,response_length_non_aborted/min,155.0
Vanilla GRPO,train,2,response_length_non_aborted/clip_ratio,0.1953125
Vanilla GRPO,train,2,response/aborted_ratio,0.0
Vanilla GRPO,train,2,prompt_length/mean,355.15625
Vanilla GRPO,train,2,prompt_length/max,377.0
Vanilla GRPO,train,2,prompt_length/min,342.0
Vanilla GRPO,train,2,prompt_length/clip_ratio,0.0
Vanilla GRPO,train,2,num_turns/min,4.0
Vanilla GRPO,train,2,num_turns/max,8.0
Vanilla GRPO,train,2,num_turns/mean,4.859375
Vanilla GRPO,train,2,timing_s/start_profile,9.017810225486755e-05
Vanilla GRPO,train,2,timing_s/agent_loop/generate_sequences/min,2.519080614671111
Vanilla GRPO,train,2,timing_s/agent_loop/generate_sequences/max,104.51038885023445
Vanilla GRPO,train,2,timing_s/agent_loop/generate_sequences/mean,26.20962281442189
Vanilla GRPO,train,2,timing_s/agent_loop/tool_calls/min,0.0007351590320467949
Vanilla GRPO,train,2,timing_s/agent_loop/tool_calls/max,0.013635116629302502
Vanilla GRPO,train,2,timing_s/agent_loop/tool_calls/mean,0.003535352792823687
Vanilla GRPO,train,2,timing_s/agent_loop/slowest/generate_sequences,104.51038885023445
Vanilla GRPO,train,2,timing_s/agent_loop/slowest/tool_calls,0.0007351590320467949
Vanilla GRPO,train,2,timing_s/agent_loop/slowest/prompt_length,351.0
Vanilla GRPO,train,2,timing_s/agent_loop/slowest/response_length,1024.0
Vanilla GRPO,train,2,timing_s/gen,128.11788268387318
Vanilla GRPO,train,2,timing_s/reward,0.10385028552263975
Vanilla GRPO,train,2,timing_s/old_log_prob,122.4268282726407
Vanilla GRPO,train,2,timing_s/ref,158.49672898463905
Vanilla GRPO,train,2,timing_s/adv,0.006481647491455078
Vanilla GRPO,train,2,timing_s/update_actor,534.3581828372553
Vanilla GRPO,train,2,timing_s/dump_rollout_generations,0.12347701843827963
Vanilla GRPO,train,2,timing_s/step,943.6680231653154
Vanilla GRPO,train,2,timing_s/stop_profile,4.987325519323349e-05
Vanilla GRPO,train,2,timing_per_token_ms/ref,1.3499768240789651
Vanilla GRPO,train,2,timing_per_token_ms/update_actor,4.551331546136562
Vanilla GRPO,train,2,timing_per_token_ms/adv,5.520665285251372e-05
Vanilla GRPO,train,2,timing_per_token_ms/gen,1.7807258493595728
Vanilla GRPO,train,2,perf/total_num_tokens,117407.0
Vanilla GRPO,train,2,perf/time_per_step,943.6680231653154
Vanilla GRPO,train,2,perf/throughput,31.10389382650306
Vanilla GRPO,train,3,total_reward,0.25
Vanilla GRPO,train,3,total_reward_std,0.412289508584549
Vanilla GRPO,train,3,em,0.2265625
Vanilla GRPO,train,3,f1,0.2734375
Vanilla GRPO,train,3,valid_answer,0.5390625
Vanilla GRPO,train,3,search_count,1.328125
Vanilla GRPO,train,3,multi_search,0.296875
Vanilla GRPO,train,3,zero_variance_group_ratio,0.71875
Vanilla GRPO,train,3,trajectory_count,128.0
Vanilla GRPO,train,3,group_count,32.0
Vanilla GRPO,train,3,actor/entropy,0.23256245255470276
Vanilla GRPO,train,3,actor/pg_clipfrac,0.0
Vanilla GRPO,train,3,actor/ppo_kl,0.0
Vanilla GRPO,train,3,actor/pg_clipfrac_lower,0.0
Vanilla GRPO,train,3,actor/kl_loss,0.0005739378909962456
Vanilla GRPO,train,3,actor/kl_coef,0.0010000000000000005
Vanilla GRPO,train,3,actor/pg_loss,-5.820766091346741e-11
Vanilla GRPO,train,3,actor/grad_norm,3.2285289764404297
Vanilla GRPO,train,3,perf/mfu/actor,0.0
Vanilla GRPO,train,3,perf/max_memory_allocated_gb,62.108633518218994
Vanilla GRPO,train,3,perf/max_memory_reserved_gb,70.55078125
Vanilla GRPO,train,3,perf/cpu_memory_used_gb,295.93803787231445
Vanilla GRPO,train,3,actor/lr,1e-06
Vanilla GRPO,train,3,training/global_step,3.0
Vanilla GRPO,train,3,training/epoch,0.0
Vanilla GRPO,train,3,critic/score/mean,0.25
Vanilla GRPO,train,3,critic/score/max,1.0
Vanilla GRPO,train,3,critic/score/min,0.0
Vanilla GRPO,train,3,critic/rewards/mean,0.25
Vanilla GRPO,train,3,critic/rewards/max,1.0
Vanilla GRPO,train,3,critic/rewards/min,0.0
Vanilla GRPO,train,3,critic/true_reward/mean,0.25
Vanilla GRPO,train,3,critic/true_reward/max,1.0
Vanilla GRPO,train,3,critic/true_reward/min,0.0
Vanilla GRPO,train,3,critic/advantages/max,1.4999970197677612
Vanilla GRPO,train,3,critic/advantages/min,-1.4999970197677612
Vanilla GRPO,train,3,critic/advantages/mean,-0.7220585942268372
Vanilla GRPO,train,3,critic/advantages/std,0.6079263687133789
Vanilla GRPO,train,3,critic/advantages/abs_mean,0.8581745624542236
Vanilla GRPO,train,3,critic/advantages/extreme_count,0.0
Vanilla GRPO,train,3,critic/advantages/abs_max,1.4999970197677612
Vanilla GRPO,train,3,critic/returns/max,1.4999970197677612
Vanilla GRPO,train,3,critic/returns/min,-1.4999970197677612
Vanilla GRPO,train,3,critic/returns/mean,-0.7220585942268372
Vanilla GRPO,train,3,response_length/mean,591.21875
Vanilla GRPO,train,3,response_length/max,1024.0
Vanilla GRPO,train,3,response_length/min,136.0
Vanilla GRPO,train,3,response_length/clip_ratio,0.359375
Vanilla GRPO,train,3,response_length_non_aborted/mean,591.21875
Vanilla GRPO,train,3,response_length_non_aborted/max,1024.0
Vanilla GRPO,train,3,response_length_non_aborted/min,136.0
Vanilla GRPO,train,3,response_length_non_aborted/clip_ratio,0.359375
Vanilla GRPO,train,3,response/aborted_ratio,0.0
Vanilla GRPO,train,3,prompt_length/mean,352.78125
Vanilla GRPO,train,3,prompt_length/max,366.0
Vanilla GRPO,train,3,prompt_length/min,344.0
Vanilla GRPO,train,3,prompt_length/clip_ratio,0.0
Vanilla GRPO,train,3,num_turns/min,4.0
Vanilla GRPO,train,3,num_turns/max,8.0
Vanilla GRPO,train,3,num_turns/mean,4.65625
Vanilla GRPO,train,3,timing_s/start_profile,8.113309741020203e-05
Vanilla GRPO,train,3,timing_s/agent_loop/generate_sequences/min,1.8827740158885717
Vanilla GRPO,train,3,timing_s/agent_loop/generate_sequences/max,105.26685697678477
Vanilla GRPO,train,3,timing_s/agent_loop/generate_sequences/mean,36.526705100768595
Vanilla GRPO,train,3,timing_s/agent_loop/tool_calls/min,0.0008943816646933556
Vanilla GRPO,train,3,timing_s/agent_loop/tool_calls/max,0.01406770758330822
Vanilla GRPO,train,3,timing_s/agent_loop/tool_calls/mean,0.003503270992951002
Vanilla GRPO,train,3,timing_s/agent_loop/slowest/generate_sequences,105.26685697678477
Vanilla GRPO,train,3,timing_s/agent_loop/slowest/tool_calls,0.0022441307082772255
Vanilla GRPO,train,3,timing_s/agent_loop/slowest/prompt_length,354.0
Vanilla GRPO,train,3,timing_s/agent_loop/slowest/response_length,1024.0
Vanilla GRPO,train,3,timing_s/gen,130.80337959900498
Vanilla GRPO,train,3,timing_s/reward,0.09744680020958185
Vanilla GRPO,train,3,timing_s/old_log_prob,122.56483835354447
Vanilla GRPO,train,3,timing_s/ref,158.58302727062255
Vanilla GRPO,train,3,timing_s/adv,0.008545562624931335
Vanilla GRPO,train,3,timing_s/update_actor,533.996583272703
Vanilla GRPO,train,3,timing_s/dump_rollout_generations,0.16873941849917173
Vanilla GRPO,train,3,timing_s/step,946.2539897169918
Vanilla GRPO,train,3,timing_s/stop_profile,8.147954940795898e-05
Vanilla GRPO,train,3,timing_per_token_ms/ref,1.3124257421098926
Vanilla GRPO,train,3,timing_per_token_ms/update_actor,4.419330833493635
Vanilla GRPO,train,3,timing_per_token_ms/adv,7.072267797380938e-05
Vanilla GRPO,train,3,timing_per_token_ms/gen,1.7284658227047542
Vanilla GRPO,train,3,perf/total_num_tokens,120832.0
Vanilla GRPO,train,3,perf/time_per_step,946.2539897169918
Vanilla GRPO,train,3,perf/throughput,31.923775570060943
Vanilla GRPO,train,4,total_reward,0.3606770833333333
Vanilla GRPO,train,4,total_reward_std,0.4679275413509037
Vanilla GRPO,train,4,em,0.34375
Vanilla GRPO,train,4,f1,0.3776041666666667
Vanilla GRPO,train,4,valid_answer,0.8359375
Vanilla GRPO,train,4,search_count,1.6171875
Vanilla GRPO,train,4,multi_search,0.5546875
Vanilla GRPO,train,4,zero_variance_group_ratio,0.5625
Vanilla GRPO,train,4,trajectory_count,128.0
Vanilla GRPO,train,4,group_count,32.0
Vanilla GRPO,train,4,actor/entropy,0.06923533976078033
Vanilla GRPO,train,4,actor/pg_clipfrac,0.0
Vanilla GRPO,train,4,actor/ppo_kl,0.0
Vanilla GRPO,train,4,actor/pg_clipfrac_lower,0.0
Vanilla GRPO,train,4,actor/kl_loss,0.000582575838063093
Vanilla GRPO,train,4,actor/kl_coef,0.0010000000000000005
Vanilla GRPO,train,4,actor/pg_loss,-1.4551915228366852e-10
Vanilla GRPO,train,4,actor/grad_norm,2.3380632400512695
Vanilla GRPO,train,4,perf/mfu/actor,0.0
Vanilla GRPO,train,4,perf/max_memory_allocated_gb,62.108633518218994
Vanilla GRPO,train,4,perf/max_memory_reserved_gb,70.55078125
Vanilla GRPO,train,4,perf/cpu_memory_used_gb,295.9413013458252
Vanilla GRPO,train,4,actor/lr,1e-06
Vanilla GRPO,train,4,training/global_step,4.0
Vanilla GRPO,train,4,training/epoch,0.0
Vanilla GRPO,train,4,critic/score/mean,0.3606770634651184
Vanilla GRPO,train,4,critic/score/max,1.0
Vanilla GRPO,train,4,critic/score/min,0.0
Vanilla GRPO,train,4,critic/rewards/mean,0.3606770634651184
Vanilla GRPO,train,4,critic/rewards/max,1.0
Vanilla GRPO,train,4,critic/rewards/min,0.0
Vanilla GRPO,train,4,critic/true_reward/mean,0.3606770634651184
Vanilla GRPO,train,4,critic/true_reward/max,1.0
Vanilla GRPO,train,4,critic/true_reward/min,0.0
Vanilla GRPO,train,4,critic/advantages/max,1.4999970197677612
Vanilla GRPO,train,4,critic/advantages/min,-1.4999970197677612
Vanilla GRPO,train,4,critic/advantages/mean,-0.291137158870697
Vanilla GRPO,train,4,critic/advantages/std,0.9088271856307983
Vanilla GRPO,train,4,critic/advantages/abs_mean,0.8791871666908264
Vanilla GRPO,train,4,critic/advantages/extreme_count,0.0
Vanilla GRPO,train,4,critic/advantages/abs_max,1.4999970197677612
Vanilla GRPO,train,4,critic/returns/max,1.4999970197677612
Vanilla GRPO,train,4,critic/returns/min,-1.4999970197677612
Vanilla GRPO,train,4,critic/returns/mean,-0.291137158870697
Vanilla GRPO,train,4,response_length/mean,406.46875
Vanilla GRPO,train,4,response_length/max,1024.0
Vanilla GRPO,train,4,response_length/min,156.0
Vanilla GRPO,train,4,response_length/clip_ratio,0.046875
Vanilla GRPO,train,4,response_length_non_aborted/mean,406.46875
Vanilla GRPO,train,4,response_length_non_aborted/max,1024.0
Vanilla GRPO,train,4,response_length_non_aborted/min,156.0
Vanilla GRPO,train,4,response_length_non_aborted/clip_ratio,0.046875
Vanilla GRPO,train,4,response/aborted_ratio,0.0
Vanilla GRPO,train,4,prompt_length/mean,354.5625
Vanilla GRPO,train,4,prompt_length/max,366.0
Vanilla GRPO,train,4,prompt_length/min,344.0
Vanilla GRPO,train,4,prompt_length/clip_ratio,0.0
Vanilla GRPO,train,4,num_turns/min,4.0
Vanilla GRPO,train,4,num_turns/max,8.0
Vanilla GRPO,train,4,num_turns/mean,5.234375
Vanilla GRPO,train,4,timing_s/start_profile,9.839050471782684e-05
Vanilla GRPO,train,4,timing_s/agent_loop/generate_sequences/min,1.864374689757824
Vanilla GRPO,train,4,timing_s/agent_loop/generate_sequences/max,91.28973535168916
Vanilla GRPO,train,4,timing_s/agent_loop/generate_sequences/mean,8.775225214929378
Vanilla GRPO,train,4,timing_s/agent_loop/tool_calls/min,0.0008029518648982048
Vanilla GRPO,train,4,timing_s/agent_loop/tool_calls/max,0.017804435454308987
Vanilla GRPO,train,4,timing_s/agent_loop/tool_calls/mean,0.003895912850566674
Vanilla GRPO,train,4,timing_s/agent_loop/slowest/generate_sequences,91.28973535168916
Vanilla GRPO,train,4,timing_s/agent_loop/slowest/tool_calls,0.0026722783222794533
Vanilla GRPO,train,4,timing_s/agent_loop/slowest/prompt_length,346.0
Vanilla GRPO,train,4,timing_s/agent_loop/slowest/response_length,1024.0
Vanilla GRPO,train,4,timing_s/gen,116.47629976831377
Vanilla GRPO,train,4,timing_s/reward,0.06639522314071655
Vanilla GRPO,train,4,timing_s/old_log_prob,121.5888238614425
Vanilla GRPO,train,4,timing_s/ref,158.12071650661528
Vanilla GRPO,train,4,timing_s/adv,0.007758093997836113
Vanilla GRPO,train,4,timing_s/update_actor,532.9781179632992
Vanilla GRPO,train,4,timing_s/dump_rollout_generations,0.1146749323233962
Vanilla GRPO,train,4,timing_s/step,929.3790082437918
Vanilla GRPO,train,4,timing_s/stop_profile,4.606042057275772e-05
Vanilla GRPO,train,4,timing_per_token_ms/ref,1.6232159950171978
Vanilla GRPO,train,4,timing_per_token_ms/update_actor,5.471380507158247
Vanilla GRPO,train,4,timing_per_token_ms/adv,7.964207692929119e-05
Vanilla GRPO,train,4,timing_per_token_ms/gen,2.2387233752655065
Vanilla GRPO,train,4,perf/total_num_tokens,97412.0
Vanilla GRPO,train,4,perf/time_per_step,929.3790082437918
Vanilla GRPO,train,4,perf/throughput,26.20351846123449
Vanilla GRPO,train,5,total_reward,0.39066840277777776
Vanilla GRPO,train,5,total_reward_std,0.4612951092868037
Vanilla GRPO,train,5,em,0.3515625
Vanilla GRPO,train,5,f1,0.42977430555555557
Vanilla GRPO,train,5,valid_answer,0.8984375
Vanilla GRPO,train,5,search_count,1.7734375
Vanilla GRPO,train,5,multi_search,0.6328125
Vanilla GRPO,train,5,zero_variance_group_ratio,0.65625
Vanilla GRPO,train,5,trajectory_count,128.0
Vanilla GRPO,train,5,group_count,32.0
Vanilla GRPO,train,5,actor/entropy,0.04645900800824165
Vanilla GRPO,train,5,actor/pg_clipfrac,0.0
Vanilla GRPO,train,5,actor/ppo_kl,0.0
Vanilla GRPO,train,5,actor/pg_clipfrac_lower,0.0
Vanilla GRPO,train,5,actor/kl_loss,0.0006074352634219959
Vanilla GRPO,train,5,actor/kl_coef,0.0010000000000000005
Vanilla GRPO,train,5,actor/pg_loss,-1.5279510989785194e-10
Vanilla GRPO,train,5,actor/grad_norm,1.7158269882202148
Vanilla GRPO,train,5,perf/mfu/actor,0.0
Vanilla GRPO,train,5,perf/max_memory_allocated_gb,62.108633518218994
Vanilla GRPO,train,5,perf/max_memory_reserved_gb,70.55078125
Vanilla GRPO,train,5,perf/cpu_memory_used_gb,296.03539276123047
Vanilla GRPO,train,5,actor/lr,1e-06
Vanilla GRPO,train,5,training/global_step,5.0
Vanilla GRPO,train,5,training/epoch,0.0
Vanilla GRPO,train,5,critic/score/mean,0.3906683921813965
Vanilla GRPO,train,5,critic/score/max,1.0
Vanilla GRPO,train,5,critic/score/min,0.0
Vanilla GRPO,train,5,critic/rewards/mean,0.3906683921813965
Vanilla GRPO,train,5,critic/rewards/max,1.0
Vanilla GRPO,train,5,critic/rewards/min,0.0
Vanilla GRPO,train,5,critic/true_reward/mean,0.3906683921813965
Vanilla GRPO,train,5,critic/true_reward/max,1.0
Vanilla GRPO,train,5,critic/true_reward/min,0.0
Vanilla GRPO,train,5,critic/advantages/max,1.4999970197677612
Vanilla GRPO,train,5,critic/advantages/min,-1.4999970197677612
Vanilla GRPO,train,5,critic/advantages/mean,-0.08889397233724594
Vanilla GRPO,train,5,critic/advantages/std,0.7854136824607849
Vanilla GRPO,train,5,critic/advantages/abs_mean,0.7140706181526184
Vanilla GRPO,train,5,critic/advantages/extreme_count,0.0
Vanilla GRPO,train,5,critic/advantages/abs_max,1.4999970197677612
Vanilla GRPO,train,5,critic/returns/max,1.4999970197677612
Vanilla GRPO,train,5,critic/returns/min,-1.4999970197677612
Vanilla GRPO,train,5,critic/returns/mean,-0.08889397233724594
Vanilla GRPO,train,5,response_length/mean,377.59375
Vanilla GRPO,train,5,response_length/max,1024.0
Vanilla GRPO,train,5,response_length/min,138.0
Vanilla GRPO,train,5,response_length/clip_ratio,0.0078125
Vanilla GRPO,train,5,response_length_non_aborted/mean,377.59375
Vanilla GRPO,train,5,response_length_non_aborted/max,1024.0
Vanilla GRPO,train,5,response_length_non_aborted/min,138.0
Vanilla GRPO,train,5,response_length_non_aborted/clip_ratio,0.0078125
Vanilla GRPO,train,5,response/aborted_ratio,0.0
Vanilla GRPO,train,5,prompt_length/mean,352.96875
Vanilla GRPO,train,5,prompt_length/max,369.0
Vanilla GRPO,train,5,prompt_length/min,345.0
Vanilla GRPO,train,5,prompt_length/clip_ratio,0.0
Vanilla GRPO,train,5,num_turns/min,4.0
Vanilla GRPO,train,5,num_turns/max,8.0
Vanilla GRPO,train,5,num_turns/mean,5.546875
Vanilla GRPO,train,5,timing_s/start_profile,8.610449731349945e-05
Vanilla GRPO,train,5,timing_s/agent_loop/generate_sequences/min,1.9941510111093521
Vanilla GRPO,train,5,timing_s/agent_loop/generate_sequences/max,71.72546014841646
Vanilla GRPO,train,5,timing_s/agent_loop/generate_sequences/mean,4.749176435478148
Vanilla GRPO,train,5,timing_s/agent_loop/tool_calls/min,0.000889969989657402
Vanilla GRPO,train,5,timing_s/agent_loop/tool_calls/max,0.01505017839372158
Vanilla GRPO,train,5,timing_s/agent_loop/tool_calls/mean,0.004033452969451901
Vanilla GRPO,train,5,timing_s/agent_loop/slowest/generate_sequences,71.72546014841646
Vanilla GRPO,train,5,timing_s/agent_loop/slowest/tool_calls,0.004779713228344917
Vanilla GRPO,train,5,timing_s/agent_loop/slowest/prompt_length,362.0
Vanilla GRPO,train,5,timing_s/agent_loop/slowest/response_length,1024.0
Vanilla GRPO,train,5,timing_s/gen,97.17673703003675
Vanilla GRPO,train,5,timing_s/reward,0.06563551723957062
Vanilla GRPO,train,5,timing_s/old_log_prob,121.28264377173036
Vanilla GRPO,train,5,timing_s/ref,158.19678631890565
Vanilla GRPO,train,5,timing_s/adv,0.006551156751811504
Vanilla GRPO,train,5,timing_s/update_actor,532.5304725859314
Vanilla GRPO,train,5,timing_s/dump_rollout_generations,0.11820824909955263
Vanilla GRPO,train,5,timing_s/step,909.4033511532471
Vanilla GRPO,train,5,timing_s/stop_profile,4.9787573516368866e-05
Vanilla GRPO,train,5,timing_per_token_ms/ref,1.6917271186468652
Vanilla GRPO,train,5,timing_per_token_ms/update_actor,5.694782194648082
Vanilla GRPO,train,5,timing_per_token_ms/adv,7.005685635866525e-05
Vanilla GRPO,train,5,timing_per_token_ms/gen,2.0106086449978635
Vanilla GRPO,train,5,perf/total_num_tokens,93512.0
Vanilla GRPO,train,5,perf/time_per_step,909.4033511532471
Vanilla GRPO,train,5,perf/throughput,25.70696486916781
Vanilla GRPO,train,6,total_reward,0.5517857142857143
Vanilla GRPO,train,6,total_reward_std,0.48265652751664073
Vanilla GRPO,train,6,em,0.53125
Vanilla GRPO,train,6,f1,0.5723214285714285
Vanilla GRPO,train,6,valid_answer,0.890625
Vanilla GRPO,train,6,search_count,1.9453125
Vanilla GRPO,train,6,multi_search,0.7734375
Vanilla GRPO,train,6,zero_variance_group_ratio,0.625
Vanilla GRPO,train,6,trajectory_count,128.0
Vanilla GRPO,train,6,group_count,32.0
Vanilla GRPO,train,6,actor/entropy,0.03105763904750347
